speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index
262.85,34.86,0,4665.5,269.92,91.72
246.34,19.47,1,2390.0,131.45,100.0
177.49,34.22,0,2093.35,121.53,100.0
219.98,19.77,0,1933.91,140.51,100.0
202.87,10.65,0,898.66,103.9,100.0
284.19,24.48,0,3954.65,256.4,100.0
328.45,20.34,0,4430.31,316.52,100.0
302.75,5.84,0,1101.16,221.07,100.0
101.17,28.35,0,574.23,35.09,100.0
126.38,32.31,0,1008.63,59.31,100.0
213.78,34.63,0,3068.77,177.76,100.0
325.73,25.08,0,5312.85,340.78,59.36
162.8,17.48,0,940.78,73.93,100.0
332.92,21.77,0,4856.3,333.95,82.19
129.15,31.51,0,1030.13,60.95,100.0
119.24,7.15,0,209.09,34.64,100.0
342.06,30.12,1,6936.38,311.77,0.0
142.92,20.02,0,826.13,59.58,100.0
222.9,27.08,0,2672.13,166.06,100.0
186.38,19.95,0,1400.49,101.2,100.0
139.12,18.56,0,727.77,55.0,100.0
267.51,33.59,0,4677.76,272.62,91.11
355.37,27.72,1,6941.58,320.7,0.0
274.4,25.25,0,3795.3,242.69,100.0
193.73,31.23,0,2299.22,136.37,100.0
288.63,11.52,0,1965.27,212.55,100.0
137.96,15.48,0,600.03,51.38,100.0
253.7,16.43,0,2150.7,176.43,100.0
224.41,22.62,0,2288.66,154.21,100.0
195.4,34.05,0,2525.62,146.78,100.0
295.99,17.24,0,3067.84,243.39,100.0
131.4,26.58,0,912.71,57.13,100.0
241.19,10.7,1,1275.91,110.2,100.0
326.42,15.24,1,3309.35,214.93,100.0
153.45,31.42,0,1450.25,85.88,100.0
170.1,25.41,1,1466.89,70.16,100.0
275.08,28.13,0,4214.79,258.29,100.0
304.74,25.54,0,4730.21,301.01,88.49
175.08,22.88,0,1408.22,94.34,100.0
195.37,16.86,0,1307.66,105.36,100.0
296.08,18.29,1,3249.75,185.95,100.0
175.61,18.97,0,1184.5,88.28,100.0
276.56,28.74,0,4344.6,264.28,100.0
142.09,24.77,0,999.54,64.46,100.0
209.0,6.01,0,540.16,105.48,100.0
282.5,30.06,0,4722.5,283.19,88.88
221.87,6.76,0,684.53,119.55,100.0
105.1,17.36,1,389.31,23.06,100.0
207.69,13.41,1,1181.79,84.67,100.0
176.41,35.0,0,2108.85,121.92,100.0
126.84,29.31,0,930.49,56.24,100.0
102.42,34.43,0,700.75,40.64,100.0
112.06,33.6,0,821.15,47.85,100.0
351.55,12.61,0,3188.33,319.89,100.0
298.7,11.82,0,2158.73,228.52,100.0
349.03,19.91,1,4902.79,266.0,79.86
130.42,8.96,0,313.09,42.14,100.0
251.19,24.45,1,3084.92,150.12,100.0
122.07,19.03,0,574.16,42.7,100.0
107.1,33.62,0,750.34,43.72,100.0
223.56,24.44,0,2443.07,158.54,100.0
271.28,28.95,0,4208.78,255.39,100.0
116.84,8.66,0,242.75,33.72,100.0
196.74,23.31,1,1809.7,90.08,100.0
123.89,28.92,0,877.09,53.24,100.0
195.96,6.16,0,486.6,92.83,100.0
225.03,9.04,1,940.31,94.18,100.0
189.45,28.47,1,2021.41,92.51,100.0
252.71,6.8,1,893.77,116.35,100.0
254.92,10.33,1,1377.11,122.58,100.0
188.23,19.19,1,1375.98,76.36,100.0
203.24,10.8,0,914.39,104.46,100.0
216.88,24.88,0,2337.95,150.49,100.0
199.55,11.14,0,908.89,101.12,100.0
301.57,34.01,0,6009.82,349.36,24.51
137.09,5.33,1,206.32,33.88,100.0
327.11,14.0,1,3058.69,211.84,100.0
187.78,15.27,0,1097.19,94.88,100.0
291.85,17.0,0,2942.46,235.69,100.0
334.2,20.65,0,4654.15,329.59,92.29
335.17,19.9,0,4517.61,326.97,99.12
219.88,12.01,0,1188.12,124.13,100.0
168.0,24.61,0,1388.47,89.82,100.0
260.53,14.53,1,2011.64,135.43,100.0
148.75,28.96,0,1265.66,76.8,100.0
309.51,16.8,0,3271.51,264.19,100.0
288.51,9.26,1,1582.81,155.16,100.0
310.84,31.7,0,5998.18,354.39,25.09
214.81,11.05,0,1044.84,117.05,100.0
247.72,11.31,0,1422.39,156.17,100.0
127.22,26.72,0,859.84,53.71,100.0
282.23,6.29,1,1031.28,144.56,100.0
229.01,21.2,1,2240.57,117.25,100.0
234.95,18.95,1,2118.2,118.47,100.0
324.45,11.22,0,2421.15,267.61,100.0
304.67,23.32,0,4342.02,288.1,100.0
241.83,12.72,0,1521.49,151.59,100.0
194.1,14.89,0,1144.18,100.79,100.0
218.31,5.71,0,559.84,114.84,100.0
192.95,16.63,1,1258.81,76.79,100.0
140.18,13.64,0,547.49,51.6,100.0
271.13,27.93,0,4068.34,249.94,100.0
283.25,9.45,1,1556.66,149.86,100.0
357.37,27.07,0,6867.86,426.83,0.0
220.76,31.0,1,2965.34,132.19,100.0
364.28,14.82,1,4010.59,265.96,100.0
149.58,11.21,0,514.14,56.87,100.0
274.01,19.5,1,2961.34,162.72,100.0
363.61,9.81,0,2661.01,330.56,100.0
269.69,18.45,1,2720.12,154.73,100.0
219.88,26.65,0,2561.91,160.2,100.0
236.54,22.13,0,2490.19,169.74,100.0
324.06,8.77,0,1892.76,259.7,100.0
348.86,33.29,0,7892.23,460.86,0.0
220.29,19.5,0,1914.0,140.23,100.0
304.68,31.25,0,5689.95,337.43,40.5
347.43,10.33,0,2557.65,303.58,100.0
174.76,18.32,0,1134.54,86.44,100.0
230.69,33.6,0,3479.39,202.77,100.0
363.79,19.12,0,5121.59,379.83,68.92
193.67,30.02,0,2217.54,133.02,100.0
264.22,29.08,0,4008.35,242.88,100.0
274.11,27.68,0,4124.62,254.21,100.0
140.85,26.48,1,1045.16,49.14,100.0
313.75,9.79,0,1977.36,246.07,100.0
209.42,32.73,0,2801.75,164.23,100.0
232.59,33.13,0,3492.81,204.18,100.0
270.35,30.47,0,4378.7,261.52,100.0
208.78,7.69,0,688.85,106.69,100.0
186.15,13.03,0,922.88,90.2,100.0
244.8,13.47,0,1649.55,156.99,100.0
191.9,6.15,0,466.15,89.02,100.0
215.04,8.88,0,843.19,114.48,100.0
128.73,31.17,0,1013.31,60.14,100.0
323.86,6.73,0,1452.72,254.66,100.0
209.1,5.2,0,468.18,105.02,100.0
121.94,30.57,0,893.53,53.31,100.0
309.36,22.68,0,4360.55,293.41,100.0
105.2,23.62,0,524.02,34.55,100.0
258.83,29.76,0,3929.17,236.32,100.0
286.21,18.5,0,3071.14,232.55,100.0
150.67,34.49,1,1518.74,66.03,100.0
134.78,34.07,0,1202.59,69.88,100.0
130.18,18.06,1,620.85,35.81,100.0
363.23,21.11,0,5615.05,392.68,44.25
300.1,13.03,0,2399.75,234.46,100.0
182.87,27.04,1,1796.43,83.77,100.0
188.92,10.41,0,761.71,89.84,100.0
271.89,7.09,1,1078.34,135.0,100.0
221.28,5.76,0,580.78,118.04,100.0
171.91,34.24,0,1964.33,114.04,100.0
115.13,27.25,0,717.05,44.45,100.0
307.72,27.56,0,5176.96,319.58,66.15
335.38,28.8,0,6402.24,389.16,4.89
154.58,17.56,0,851.81,66.74,100.0
116.8,22.19,0,608.72,41.43,100.0
131.44,25.78,1,887.64,42.2,100.0
209.78,33.55,1,2873.56,125.64,100.0
179.33,24.9,1,1600.04,77.21,100.0
119.47,22.11,1,634.8,32.46,100.0
220.54,9.27,0,925.95,120.9,100.0
154.04,30.68,0,1430.63,85.27,100.0
117.74,28.95,0,792.95,48.11,100.0
274.35,6.92,1,1071.17,137.27,100.0
251.71,24.19,0,3067.94,200.01,100.0
319.0,9.44,0,1971.19,253.39,100.0
180.1,13.92,0,921.75,85.52,100.0
135.99,16.79,0,631.21,51.0,100.0
195.44,14.44,0,1125.41,101.49,100.0
306.36,20.56,0,3893.81,276.47,100.0
164.06,13.75,1,755.65,53.09,100.0
167.58,33.51,0,1831.53,106.8,100.0
139.11,30.8,0,1170.78,69.71,100.0
361.43,5.08,1,1365.71,235.14,100.0
356.34,23.44,0,5966.74,394.97,26.66
274.38,13.81,0,2123.57,198.18,100.0
156.93,16.67,1,834.82,50.83,100.0
303.14,27.45,0,5005.45,309.45,74.73
254.74,18.43,0,2423.53,183.99,100.0
298.64,12.86,0,2345.66,231.63,100.0
328.01,9.64,1,2128.06,201.37,100.0
184.4,10.06,1,701.94,63.94,100.0
342.13,33.17,1,7567.37,331.67,0.0
338.12,23.69,0,5427.74,357.39,53.61
244.99,26.59,0,3174.04,198.66,100.0
281.41,19.24,0,3082.79,227.76,100.0
208.92,32.1,0,2740.5,161.4,100.0
273.6,33.07,0,4826.11,282.23,83.69
245.47,33.54,1,3934.08,172.01,100.0
185.55,14.47,0,1016.59,91.52,100.0
185.55,6.9,0,488.56,83.71,100.0
272.69,31.88,1,4640.09,205.31,93.0
353.51,28.76,0,7104.19,432.03,0.0
153.41,16.79,0,803.44,64.9,100.0
204.02,11.86,0,1010.66,106.67,100.0
313.51,5.84,1,1182.09,177.81,100.0
132.6,19.49,0,693.25,50.8,100.0
363.45,26.22,0,6894.9,433.99,0.0
279.71,17.84,0,2832.26,219.59,100.0
341.36,21.18,1,4973.53,260.42,76.32
322.08,21.26,0,4443.41,309.57,100.0
305.94,8.16,0,1569.61,230.09,100.0
108.72,12.03,1,291.05,22.77,100.0
207.72,24.39,1,2104.88,102.54,100.0
153.49,8.73,1,422.68,43.68,100.0
330.9,30.97,1,6657.76,296.85,0.0
280.28,15.67,1,2507.08,159.54,100.0
128.37,18.26,1,609.98,34.94,100.0
195.29,6.83,0,535.79,92.67,100.0
118.37,15.27,0,435.94,37.7,100.0
296.1,26.95,0,4695.28,292.31,90.24
210.85,11.59,0,1055.65,113.55,100.0
162.11,16.3,1,871.37,53.91,100.0
237.19,27.49,0,3068.46,189.6,100.0
111.14,12.13,1,306.74,23.83,100.0
168.18,30.98,1,1720.11,76.69,100.0
146.46,15.47,1,676.17,43.43,100.0
346.62,28.56,0,6786.88,413.7,0.0
199.93,16.47,0,1339.15,109.65,100.0
254.89,22.41,0,2925.81,198.13,100.0
233.28,13.45,0,1496.0,142.52,100.0
274.69,7.82,1,1213.32,138.68,100.0
173.97,27.96,0,1676.64,102.96,100.0
132.01,33.28,0,1129.79,65.98,100.0
121.58,29.46,0,858.97,51.83,100.0
151.25,17.88,0,829.65,64.24,100.0
227.95,13.06,0,1387.3,135.33,100.0
162.55,14.29,0,770.61,70.04,100.0
215.01,34.74,1,3112.75,135.15,100.0
107.77,33.71,0,761.44,44.34,100.0
266.3,17.07,0,2458.87,196.44,100.0
332.71,9.36,0,2126.16,275.41,100.0
112.61,26.09,1,658.99,31.17,100.0
157.78,6.14,1,314.73,45.13,100.0
184.21,21.54,0,1471.75,101.8,100.0
176.12,9.38,0,597.02,77.19,100.0
110.7,13.05,0,327.0,31.91,100.0
128.24,28.26,1,919.96,42.21,100.0
341.8,30.14,1,6931.41,311.47,0.0
288.51,12.44,0,2118.12,214.94,100.0
353.99,18.62,0,4726.07,356.45,88.7
216.72,23.72,0,2232.57,146.92,100.0
332.94,26.67,1,5877.73,275.59,31.11
316.38,30.46,1,5995.75,268.59,25.21
331.86,21.87,1,4847.61,249.36,82.62
110.38,11.06,0,276.11,30.91,100.0
272.92,16.44,0,2490.15,204.19,100.0
250.16,21.01,0,2650.62,185.88,100.0
244.48,29.95,1,3525.32,158.73,100.0
233.66,29.18,1,3145.17,142.77,100.0
310.93,24.14,0,4672.33,304.9,91.38
356.54,14.94,0,3871.95,340.31,100.0
319.66,22.39,0,4599.41,311.55,95.03
330.65,18.56,0,4112.72,310.73,100.0
228.23,17.62,1,1863.42,109.25,100.0
283.01,17.31,0,2815.51,222.78,100.0
210.12,21.95,0,1950.11,133.49,100.0
195.48,29.76,0,2241.26,134.8,100.0
337.25,31.24,0,6969.81,413.36,0.0
339.88,22.23,0,5164.65,351.15,66.77
280.79,20.21,0,3218.21,230.78,100.0
322.03,26.34,0,5436.46,341.54,53.18
195.5,10.44,1,818.01,72.18,100.0
214.95,22.02,0,2046.94,139.88,100.0
317.57,16.39,0,3363.28,276.29,100.0
205.48,20.62,0,1757.27,124.54,100.0
110.59,28.85,1,697.26,31.77,100.0
193.62,21.82,1,1646.08,84.79,100.0
205.53,32.28,0,2665.42,156.76,100.0
140.98,18.92,0,761.5,56.84,100.0
191.19,34.16,0,2425.26,140.85,100.0
347.62,28.5,0,6813.32,415.61,0.0
327.51,19.0,0,4126.27,307.21,100.0
218.17,33.72,0,3122.0,181.8,100.0
288.12,26.22,0,4334.07,272.77,100.0
140.24,13.92,0,558.82,51.85,100.0
299.43,15.62,0,2852.31,242.58,100.0
226.08,5.64,1,593.26,92.34,100.0
291.48,14.6,1,2530.89,169.72,100.0
270.67,19.52,0,2892.83,211.79,100.0
161.68,11.74,0,628.34,66.89,100.0
321.19,24.46,0,5046.69,327.36,72.67
251.63,16.01,0,2062.92,172.37,100.0
307.81,22.25,0,4239.44,288.11,100.0
124.91,6.04,0,193.84,37.68,100.0
263.07,9.42,0,1337.73,172.29,100.0
177.35,20.68,0,1312.1,92.85,100.0
328.14,25.17,0,5410.22,346.47,54.49
351.62,20.59,0,5136.64,364.41,68.17
114.79,27.34,0,715.16,44.28,100.0
291.93,15.34,0,2664.14,229.59,100.0
127.29,23.86,0,774.29,50.81,100.0
327.24,13.92,0,3043.68,282.34,100.0
133.0,33.15,0,1142.88,66.8,100.0
151.68,7.21,1,341.02,42.06,100.0
166.68,15.6,0,882.6,75.14,100.0
292.88,24.64,0,4226.03,273.18,100.0
177.52,12.47,0,803.92,81.41,100.0
257.96,21.77,1,2916.22,150.39,100.0
251.56,9.58,0,1244.59,157.83,100.0
206.6,18.33,0,1585.59,120.8,100.0
242.96,25.5,1,3003.21,143.41,100.0
131.32,32.07,0,1081.82,63.73,100.0
332.19,7.15,0,1622.11,268.83,100.0
154.88,18.76,1,911.46,51.3,100.0
333.26,34.7,0,7470.88,432.58,0.0
237.47,28.16,1,3144.77,144.47,100.0
262.69,14.65,0,2062.09,183.93,100.0
168.18,16.23,0,933.99,77.28,100.0
158.92,30.8,0,1528.0,90.98,100.0
230.04,29.98,0,3124.18,187.49,100.0
170.85,34.28,1,1942.27,84.55,100.0
212.13,19.43,1,1769.1,97.41,100.0
216.66,29.86,1,2761.64,124.45,100.0
171.79,32.43,0,1869.92,109.85,100.0
177.31,33.97,0,2075.55,120.68,100.0
357.82,6.45,0,1700.36,310.2,100.0
255.68,13.72,0,1831.31,171.84,100.0
320.45,26.03,0,5324.84,336.13,58.76
112.12,30.49,1,753.61,33.75,100.0
100.51,23.91,1,483.7,23.78,100.0
237.56,7.5,0,870.28,137.9,100.0
319.1,32.65,0,6490.0,380.66,0.5
261.89,15.25,0,2131.93,184.51,100.0
263.99,23.11,0,3231.22,215.4,100.0
136.93,27.58,0,1025.57,63.3,100.0
359.32,27.6,0,7066.74,436.04,0.0
240.37,6.24,0,742.25,139.76,100.0
127.19,23.26,0,754.71,50.15,100.0
209.76,18.4,0,1641.17,124.7,100.0
119.07,8.41,0,244.91,34.94,100.0
210.81,25.24,0,2238.61,143.19,100.0
288.56,25.51,0,4236.35,269.73,100.0
185.73,28.46,1,1942.44,88.91,100.0
182.97,29.83,1,1967.81,88.7,100.0
236.3,8.83,0,1013.07,138.17,100.0
232.1,6.12,1,678.46,97.64,100.0
223.79,13.83,0,1414.2,131.87,100.0
236.96,21.91,0,2475.69,169.64,100.0
112.71,6.1,1,159.6,23.02,100.0
225.68,26.48,1,2683.25,126.16,100.0
362.88,25.7,0,6747.36,428.22,0.0
302.55,10.1,0,1897.04,229.61,100.0
176.21,8.8,0,561.31,76.8,100.0
279.59,8.81,0,1414.74,193.39,100.0
187.42,32.3,0,2217.63,130.41,100.0
150.75,26.73,0,1207.74,75.43,100.0
304.99,12.11,0,2305.66,239.16,100.0
155.54,10.62,0,527.0,61.06,100.0
327.54,15.88,1,3468.33,218.6,100.0
200.81,34.16,0,2675.07,155.37,100.0
300.56,6.61,1,1227.92,164.34,100.0
168.79,15.0,0,871.18,76.34,100.0
272.97,30.31,0,4442.82,265.76,100.0
156.32,30.42,0,1461.98,87.36,100.0
105.79,22.29,0,501.45,34.05,100.0
315.87,23.41,1,4684.38,232.67,90.78
326.88,27.33,0,5795.52,358.92,35.22
333.35,31.16,1,6794.02,302.41,0.0
109.62,6.32,0,156.28,29.08,100.0
301.64,29.45,1,5286.08,239.23,60.7
321.51,15.25,0,3213.15,278.07,100.0
182.6,16.36,1,1109.71,68.47,100.0
224.67,28.56,1,2851.08,130.35,100.0
208.1,13.69,0,1210.89,113.79,100.0
216.63,26.9,1,2508.32,117.21,100.0
324.38,26.64,0,5573.7,348.59,46.32
210.74,33.17,0,2870.8,167.77,100.0
180.13,25.17,0,1630.41,104.41,100.0
134.55,17.36,0,638.08,50.39,100.0
278.83,5.79,1,926.62,140.59,100.0
122.31,21.89,1,659.12,33.89,100.0
116.21,11.16,1,308.87,25.73,100.0
280.62,6.67,0,1081.46,191.11,100.0
283.99,13.44,0,2214.36,211.16,100.0
152.76,5.59,0,268.76,56.19,100.0
353.65,12.68,0,3242.81,324.01,100.0
308.77,32.2,0,6002.27,353.22,24.89
281.9,9.1,0,1485.71,197.19,100.0
299.9,27.11,0,4841.85,300.78,82.91
209.15,16.51,0,1468.34,120.05,100.0
220.75,9.0,0,900.79,120.78,100.0
330.61,16.34,0,3633.38,299.17,100.0
106.74,14.47,1,336.26,22.71,100.0
312.64,7.79,0,1566.17,239.47,100.0
218.61,26.25,0,2497.71,157.12,100.0
222.95,15.32,1,1551.9,100.4,100.0
186.31,14.54,0,1029.64,92.36,100.0
260.87,13.34,0,1854.63,177.93,100.0
279.05,9.5,1,1518.39,145.53,100.0
142.6,25.21,0,1023.22,65.48,100.0
249.91,12.27,1,1568.79,120.7,100.0
223.2,6.63,0,679.54,120.86,100.0
307.21,11.84,0,2288.32,241.8,100.0
244.5,24.27,1,2903.33,141.75,100.0
213.84,26.75,1,2431.92,113.88,100.0
240.17,23.15,0,2679.37,178.44,100.0
230.0,9.68,0,1051.36,132.08,100.0
347.82,29.57,0,7054.21,425.13,0.0
182.65,28.97,0,1908.94,115.81,100.0
109.9,17.42,1,427.15,25.24,100.0
275.43,22.3,0,3401.44,230.9,100.0
260.02,31.63,0,4189.01,247.63,100.0
341.14,18.49,0,4360.95,330.33,100.0
131.13,18.74,0,652.58,49.02,100.0
238.5,20.15,1,2314.85,124.73,100.0
139.95,25.7,0,1003.45,63.69,100.0
220.76,12.18,0,1215.01,125.42,100.0
311.83,10.93,0,2178.42,246.3,100.0
327.21,11.33,1,2485.64,204.4,100.0
320.97,28.41,0,5790.53,353.63,35.47
245.06,21.19,0,2564.78,179.0,100.0
268.0,26.31,1,3761.35,177.31,100.0
246.16,12.23,0,1516.78,156.05,100.0
248.73,26.87,1,3303.64,154.44,100.0
334.56,10.26,1,2355.54,210.96,100.0
155.46,21.4,0,1042.0,72.32,100.0
216.27,31.66,1,2901.03,128.58,100.0
261.67,33.97,0,4520.33,262.83,98.98
302.82,8.65,0,1629.85,226.5,100.0
301.9,26.8,0,4855.92,302.96,82.2
131.07,15.24,0,533.53,46.21,100.0
158.81,29.52,0,1468.29,88.54,100.0
341.55,13.14,0,3133.36,304.16,100.0
194.74,9.11,0,709.28,94.11,100.0
100.72,21.7,1,443.16,22.89,100.0
152.95,17.89,1,848.93,49.28,100.0
356.93,14.01,0,3643.77,336.33,100.0
182.08,9.14,0,622.48,82.3,100.0
262.63,26.67,1,3658.59,171.52,100.0
292.56,20.45,0,3533.76,251.65,100.0
271.34,24.44,0,3599.08,233.55,100.0
200.06,14.5,0,1183.92,106.43,100.0
214.06,34.92,0,3098.8,179.23,100.0
322.07,24.07,1,4998.61,245.0,75.07
275.64,25.29,0,3835.1,245.07,100.0
106.21,19.21,1,438.6,24.32,100.0
153.92,34.49,0,1585.12,91.89,100.0
175.87,8.37,0,532.07,76.19,100.0
196.85,30.14,1,2298.81,103.3,100.0
252.88,31.91,0,3994.01,235.56,100.0
197.13,23.78,0,1850.96,121.67,100.0
318.63,29.27,0,5864.45,354.59,31.78
225.57,22.64,1,2313.62,116.89,100.0
233.08,9.22,1,1028.1,101.22,100.0
213.26,25.99,0,2354.69,148.74,100.0
182.27,12.47,1,847.86,64.38,100.0
292.07,28.79,0,4854.03,295.09,82.3
160.83,18.48,0,968.74,73.41,100.0
282.71,28.9,1,4563.51,207.81,96.82
240.37,10.74,0,1271.94,146.01,100.0
127.1,30.42,1,966.31,43.31,100.0
104.76,22.45,0,495.12,33.5,100.0
144.9,22.84,0,962.87,64.56,100.0
301.67,21.76,0,3985.99,274.15,100.0
201.92,12.66,0,1056.13,105.61,100.0
313.29,29.31,1,5676.7,257.32,41.16
233.01,9.5,0,1059.24,135.29,100.0
108.68,6.44,1,156.46,21.46,100.0
324.22,22.84,0,4821.58,323.27,83.92
348.11,8.81,0,2191.77,299.78,100.0
119.67,33.09,0,923.76,54.01,100.0
155.21,24.92,1,1199.21,57.85,100.0
289.62,17.83,1,3034.07,176.53,100.0
364.25,29.05,1,7612.36,346.04,0.0
332.22,8.41,0,1908.31,271.98,100.0
126.22,8.97,0,293.45,39.48,100.0
260.92,17.2,0,2379.09,189.02,100.0
276.28,17.9,0,2772.45,214.46,100.0
267.17,8.91,1,1306.26,132.58,100.0
250.54,14.28,0,1828.74,166.36,100.0
177.43,30.2,0,1870.87,112.03,100.0
277.15,21.91,0,3387.12,232.08,100.0
293.04,24.2,1,4159.43,203.35,100.0
252.58,10.6,0,1386.24,160.95,100.0
231.75,27.09,1,2889.46,134.65,100.0
158.04,17.28,0,876.59,69.44,100.0
244.35,12.46,0,1522.6,154.24,100.0
133.99,11.29,0,415.14,45.67,100.0
119.27,20.03,0,575.55,41.5,100.0
306.13,22.54,1,4243.6,214.88,100.0
279.21,13.15,1,2096.09,152.48,100.0
271.99,30.82,0,4477.94,266.58,100.0
345.95,21.52,0,5186.89,358.92,65.66
200.9,21.59,0,1755.08,121.22,100.0
205.93,13.63,0,1180.54,111.33,100.0
209.64,17.38,0,1550.84,122.38,100.0
223.3,10.58,0,1081.25,125.77,100.0
235.9,13.35,0,1517.72,145.52,100.0
306.17,34.06,0,6202.78,360.47,14.86
157.69,21.27,0,1065.97,74.23,100.0
215.03,32.03,0,2897.19,170.72,100.0
233.86,21.28,0,2345.3,163.28,100.0
144.82,6.99,0,301.6,51.03,100.0
286.01,13.69,1,2287.86,161.23,100.0
114.91,27.11,0,710.91,44.16,100.0
255.27,33.98,1,4303.06,187.64,100.0
153.57,31.53,0,1457.04,86.2,100.0
102.24,25.62,0,534.11,33.94,100.0
183.68,6.64,0,461.25,81.86,100.0
213.72,32.86,0,2928.4,171.5,100.0
316.58,18.0,0,3659.06,282.06,100.0
208.08,28.89,0,2471.28,150.07,100.0
342.59,17.09,1,4074.4,243.92,100.0
323.27,25.68,0,5351.23,339.72,57.44
151.08,7.66,1,359.25,41.89,100.0
141.27,22.8,1,913.84,45.99,100.0
164.62,14.93,0,825.15,72.54,100.0
195.32,8.15,0,639.15,93.77,100.0
254.62,11.7,0,1552.98,165.8,100.0
132.88,19.46,0,695.1,50.99,100.0
240.99,19.72,0,2315.9,168.5,100.0
253.9,23.72,0,3064.1,201.64,100.0
275.14,9.67,0,1502.98,188.98,100.0
245.77,22.01,0,2675.18,182.85,100.0
318.67,24.22,0,4922.32,320.74,78.88
270.02,34.66,0,4899.6,283.76,80.02
345.01,21.06,1,5053.5,265.43,72.33
285.74,24.43,0,3989.14,258.92,100.0
215.57,27.99,0,2576.4,158.17,100.0
155.57,6.42,0,319.82,58.62,100.0
102.79,34.13,0,700.32,40.68,100.0
123.96,26.5,1,810.02,38.07,100.0
150.26,16.98,0,779.06,62.46,100.0
157.36,23.15,0,1150.38,76.61,100.0
296.64,14.97,0,2685.6,235.69,100.0
202.3,33.8,0,2690.39,156.59,100.0
186.0,16.33,1,1149.24,71.01,100.0
113.88,16.06,0,423.96,35.34,100.0
242.75,6.0,0,728.18,142.29,100.0
262.42,29.7,1,4030.94,181.96,100.0
332.63,21.7,0,4833.01,332.93,83.35
233.25,19.7,0,2166.87,157.78,100.0
102.05,23.62,0,493.02,32.51,100.0
117.3,34.71,1,925.66,40.2,100.0
171.82,32.84,0,1891.46,110.79,100.0
136.88,22.2,0,836.6,56.92,100.0
304.21,30.46,0,5542.37,331.05,47.88
128.58,32.54,0,1050.84,61.68,100.0
142.61,5.19,0,217.27,48.84,100.0
276.7,23.47,0,3603.05,238.32,100.0
163.5,8.89,1,488.13,49.64,100.0
356.81,28.1,0,7086.1,434.37,0.0
328.74,13.98,0,3084.47,285.18,100.0
297.3,11.93,0,2158.68,226.72,100.0
190.93,23.83,0,1740.3,114.27,100.0
115.05,34.61,0,888.14,51.45,100.0
189.15,8.95,0,657.78,88.64,100.0
199.83,29.22,1,2303.17,104.5,100.0
133.77,21.97,0,790.84,54.12,100.0
131.97,6.16,0,220.94,42.1,100.0
277.05,11.76,0,1848.94,196.46,100.0
161.59,23.77,0,1243.21,81.74,100.0
279.67,17.28,0,2744.82,217.44,100.0
245.3,13.47,1,1656.06,118.21,100.0
338.89,13.33,0,3128.18,300.23,100.0
311.25,13.04,0,2582.06,252.22,100.0
140.11,23.18,0,913.13,60.77,100.0
261.69,27.09,0,3684.95,228.96,100.0
273.08,18.42,0,2783.8,211.4,100.0
328.44,22.32,1,4840.92,246.34,82.95
269.85,30.37,1,4350.35,195.05,100.0
137.29,33.75,0,1237.27,72.04,100.0
168.49,8.08,0,471.39,69.73,100.0
268.96,6.76,1,1006.68,131.77,100.0
341.66,6.64,0,1595.0,283.23,100.0
336.26,22.61,1,5135.25,259.61,68.24
195.18,6.07,1,476.16,69.03,100.0
320.13,15.3,1,3194.9,206.92,100.0
235.49,30.46,0,3321.36,198.39,100.0
223.05,8.33,1,851.29,91.87,100.0
192.99,32.43,0,2359.57,138.62,100.0
279.72,18.75,0,2971.75,223.11,100.0
258.89,23.44,0,3150.25,208.51,100.0
199.29,32.89,0,2548.01,149.19,100.0
302.15,13.34,1,2489.48,179.04,100.0
200.53,33.58,0,2627.76,153.16,100.0
254.86,31.74,0,4037.5,238.45,100.0
203.98,29.22,0,2399.71,145.18,100.0
130.97,5.19,1,183.34,30.9,100.0
142.72,25.37,0,1031.06,65.8,100.0
274.04,29.19,0,4327.72,261.89,100.0
314.97,16.78,1,3384.26,205.14,100.0
224.14,34.83,0,3390.66,196.19,100.0
186.28,10.98,0,780.85,87.95,100.0
189.17,29.58,0,2087.37,125.78,100.0
258.38,22.05,1,2961.48,151.67,100.0
223.94,18.63,0,1893.11,142.7,100.0
100.2,28.27,0,561.82,34.37,100.0
304.44,11.02,1,2093.7,176.27,100.0
137.71,10.81,0,420.31,47.97,100.0
278.82,18.13,0,2858.96,219.3,100.0
191.22,25.41,1,1853.8,88.67,100.0
253.17,25.64,0,3276.92,208.18,100.0
326.61,7.49,0,1643.72,260.64,100.0
140.88,16.37,1,661.02,40.77,100.0
306.07,5.59,1,1077.93,169.18,100.0
110.15,23.73,0,577.01,37.96,100.0
344.16,16.62,1,4003.8,244.29,100.0
153.42,23.7,1,1117.63,55.19,100.0
310.52,9.02,0,1785.42,239.04,100.0
117.81,25.13,0,696.44,44.63,100.0
186.67,19.66,0,1385.38,100.99,100.0
267.89,30.18,0,4262.4,255.29,100.0
274.59,28.16,0,4204.92,257.56,100.0
285.18,33.86,0,5354.5,311.53,57.28
192.98,14.33,0,1089.37,98.79,100.0
276.49,30.78,0,4622.0,275.25,93.9
213.55,29.37,0,2642.89,159.62,100.0
249.97,7.33,0,941.55,152.46,100.0
245.02,24.42,1,2932.04,142.76,100.0
144.56,9.53,1,408.82,39.07,100.0
324.35,25.36,0,5324.11,339.82,58.79
329.79,32.82,0,6964.75,408.0,0.0
